jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|sensorParams|encoders|value:n,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|Date_weekend:radius,  modelParams|sensorParams|encoders|Date_timeOfDay:radius,  modelParams|sensorParams|encoders|Date_dayOfWeek:radius,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1, 2]:window=1000:field=value,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1, 2]:window=1000:field=value, 
1001,  1249,  completed,  eof,  2021-12-21 13:17:39,  2021-12-21 13:17:58,  19,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|value:n_273.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0404751680418.modelParams|spParams|synPermInactiveDec_0.0420881299904,  1139,  10,  273,  14,  2,  0.0404751680418,  None,  None,  None,  0.0420881299904,  424.193166188,  6.11016816598, 
1001,  1250,  completed,  eof,  2021-12-21 13:17:48,  2021-12-21 13:18:07,  19,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_264.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0413360564906.modelParams|spParams|synPermInactiveDec_0.0451545171759,  1146,  11,  264,  13,  3,  0.0413360564906,  None,  None,  None,  0.0451545171759,  429.621663203,  6.14268289461, 
1001,  1251,  completed,  eof,  2021-12-21 13:17:48,  2021-12-21 13:18:08,  20,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_269.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0398896130391.modelParams|spParams|synPermInactiveDec_0.0435483103005,  1146,  11,  269,  14,  2,  0.0398896130391,  None,  None,  None,  0.0435483103005,  407.277549013,  5.82320922793, 
1001,  1252,  completed,  eof,  2021-12-21 13:17:52,  2021-12-21 13:18:12,  20,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_266.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0398965399412.modelParams|spParams|synPermInactiveDec_0.0444157977883,  1152,  11,  266,  14,  2,  0.0398965399412,  None,  None,  None,  0.0444157977883,  410.57160248,  5.83256905375, 
1001,  1253,  completed,  eof,  2021-12-21 13:17:59,  2021-12-21 13:18:19,  20,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_266.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0398083073975.modelParams|spParams|synPermInactiveDec_0.044307770867,  1157,  11,  266,  14,  2,  0.0398083073975,  None,  None,  None,  0.044307770867,  410.84118742,  5.80496231435, 
1001,  1254,  completed,  eof,  2021-12-21 13:18:07,  2021-12-21 13:18:29,  22,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_267.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0398533313744.modelParams|spParams|synPermInactiveDec_0.0442792289026,  1166,  11,  267,  14,  2,  0.0398533313744,  None,  None,  None,  0.0442792289026,  420.981928206,  5.8872294081, 
1001,  1255,  completed,  eof,  2021-12-21 13:18:09,  2021-12-21 13:18:33,  24,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_267.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0385682258566.modelParams|spParams|synPermInactiveDec_0.042915146855,  1168,  11,  267,  15,  2,  0.0385682258566,  None,  None,  None,  0.042915146855,  402.745603897,  5.61956986342, 
1001,  1256,  completed,  eof,  2021-12-21 13:18:13,  2021-12-21 13:18:34,  21,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_270.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0399407449654.modelParams|spParams|synPermInactiveDec_0.0433259618624,  1171,  11,  270,  14,  2,  0.0399407449654,  None,  None,  None,  0.0433259618624,  408.558781338,  5.68258081959, 
1001,  1257,  completed,  eof,  2021-12-21 13:18:21,  2021-12-21 13:18:39,  18,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_264.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0396014120791.modelParams|spParams|synPermInactiveDec_0.0444988711575,  1176,  11,  264,  14,  2,  0.0396014120791,  None,  None,  None,  0.0444988711575,  407.421116517,  5.63730831909, 
1001,  1258,  completed,  eof,  2021-12-21 13:18:30,  2021-12-21 13:18:50,  20,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_265.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.039680418628.modelParams|spParams|synPermInactiveDec_0.0446293344706,  1185,  11,  265,  14,  2,  0.039680418628,  None,  None,  None,  0.0446293344706,  422.117649929,  5.79461894967, 
