2015-01-06 03:00:00,37967.98,40341,0
2015-01-06 04:00:00,38405.23,39629,0
2015-01-06 05:00:00,39681.87,39262,0
2015-01-06 06:00:00,42839.15,39388,0
2015-01-06 07:00:00,47225.71,40423,0
2015-01-06 08:00:00,48101.96,42464,0
2015-01-06 09:00:00,45982.66,44155,0
2015-01-06 10:00:00,43290.85,44703,0
2015-01-06 11:00:00,40934.7,44279,0
2015-01-06 12:00:00,38783.62,43276,0
2015-01-06 13:00:00,36903.7,41928,0
2015-01-06 14:00:00,35615.46,40421,0
2015-01-06 15:00:00,34401.12,38979,0
2015-01-06 16:00:00,33766.25,37605,0
2015-01-06 17:00:00,33925.24,33925,0
2015-01-06 18:00:00,35760.68,35760,0
2015-01-06 19:00:00,38752.01,38752,0
2015-01-06 20:00:00,39229.73,39229,0
2015-01-06 21:00:00,39273.14,37407,0
2015-01-06 22:00:00,38478.21,37966,0
2015-01-06 23:00:00,36529.51,38120,0
2015-01-07 00:00:00,34589.27,37643,0
2015-01-07 01:00:00,33525.1,36726,0
2015-01-07 02:00:00,33214.63,35766,0
2015-01-07 03:00:00,33402.19,35000,0
2015-01-07 04:00:00,33986.92,34521,0
2015-01-07 05:00:00,35452.11,34360,0
2015-01-07 06:00:00,38648.05,34688,0
2015-01-07 07:00:00,43326.4,35876,0
2015-01-07 08:00:00,44782.05,38111,0
2015-01-07 09:00:00,43709.67,40112,0
2015-01-07 10:00:00,43019.07,41191,0
2015-01-07 11:00:00,42573.96,41739,0
2015-01-07 12:00:00,41939.78,41990,0
2015-01-07 13:00:00,41231.33,41975,0
2015-01-07 14:00:00,40858.95,41751,0
2015-01-07 15:00:00,40617.16,41484,0
2015-01-07 16:00:00,40917.92,41223,0
2015-01-07 17:00:00,42289.99,41132,0
2015-01-07 18:00:00,45782.24,41479,0
2015-01-07 19:00:00,49766.9,42770,0
2015-01-07 20:00:00,50888.17,44869,0
2015-01-07 21:00:00,51390.59,46674,0
2015-01-07 22:00:00,50719.39,48089,0
2015-01-07 23:00:00,48687.06,48878,0
2015-01-08 00:00:00,46668.41,48821,0
2015-01-08 01:00:00,45712.1,45712,0
2015-01-08 02:00:00,45569.57,45569,0
2015-01-08 03:00:00,45891.39,45891,0
2015-01-08 04:00:00,46603.38,46603,0
2015-01-08 05:00:00,48134.75,46587,0
2015-01-08 06:00:00,51299.24,47051,0
2015-01-08 07:00:00,55802.69,48325,0
2015-01-08 08:00:00,56847.5,50569,0
2015-01-08 09:00:00,54925.95,52452,0
2015-01-08 10:00:00,53392.81,53194,0
2015-01-08 11:00:00,51834.61,53254,0
2015-01-08 12:00:00,50072.94,52828,0
2015-01-08 13:00:00,48185.64,52001,0
2015-01-08 14:00:00,46737.35,50856,0
2015-01-08 15:00:00,45386.95,49620,0
2015-01-08 16:00:00,45071.33,48350,0
2015-01-08 17:00:00,45923.66,47366,0
2015-01-08 18:00:00,48555.19,46933,0
2015-01-08 19:00:00,51380.69,47420,0
2015-01-08 20:00:00,51589.83,48608,0
2015-01-08 21:00:00,51110.14,49502,0
2015-01-08 22:00:00,49377.11,49985,0
2015-01-08 23:00:00,46405.86,49802,0
2015-01-09 00:00:00,43714.32,48783,0
2015-01-09 01:00:00,42087.05,47262,0
2015-01-09 02:00:00,41224.45,45710,0
2015-01-09 03:00:00,40894.73,44364,0
2015-01-09 04:00:00,41089.49,43323,0
2015-01-09 05:00:00,42065.45,42653,0
2015-01-09 06:00:00,44580.66,42476,0
2015-01-09 07:00:00,48557.02,43108,0
2015-01-09 08:00:00,50007.2,44742,0
2015-01-09 09:00:00,49527.39,46322,0
2015-01-09 10:00:00,49757.25,47283,0
2015-01-09 11:00:00,49985.75,48025,0
2015-01-09 12:00:00,49810.01,48613,0
2015-01-09 13:00:00,49226.55,48972,0
2015-01-09 14:00:00,48862.08,49048,0
2015-01-09 15:00:00,48643.75,48992,0
2015-01-09 16:00:00,48792.86,48888,0
2015-01-09 17:00:00,49655.93,49655,0
2015-01-09 18:00:00,51254.62,49098,0
2015-01-09 19:00:00,52457.91,49745,0
2015-01-09 20:00:00,51757.29,50559,0
2015-01-09 21:00:00,50987.17,50918,0
2015-01-09 22:00:00,49490.55,50939,0
2015-01-09 23:00:00,47467.96,50504,0
2015-01-10 00:00:00,45505.57,49593,0
2015-01-10 01:00:00,43941.04,48367,0
2015-01-10 02:00:00,43098.79,47039,0
2015-01-10 03:00:00,42694.15,45857,0
2015-01-10 04:00:00,42775.67,44908,0
2015-01-10 05:00:00,43152.69,44268,0
2015-01-10 06:00:00,44102.97,43933,0
2015-01-10 07:00:00,45566.38,43984,0
2015-01-10 08:00:00,47061.97,44459,0
2015-01-10 09:00:00,48305.47,45239,0
2015-01-10 10:00:00,49617.19,46159,0
2015-01-10 11:00:00,50060.97,47196,0
2015-01-10 12:00:00,49811.19,48056,0
2015-01-10 13:00:00,48969.67,48582,0
2015-01-10 14:00:00,48102.26,48698,0
2015-01-10 15:00:00,47515.48,48519,0
2015-01-10 16:00:00,47395.82,48218,0
2015-01-10 17:00:00,47691.21,47971,0
2015-01-10 18:00:00,49134.96,47887,0
2015-01-10 19:00:00,50269.29,48261,0
2015-01-10 20:00:00,49862.34,48864,0
2015-01-10 21:00:00,49074.75,49163,0
2015-01-10 22:00:00,47751.9,49136,0
2015-01-10 23:00:00,45832.57,48721,0
2015-01-11 00:00:00,43908.07,47854,0
2015-01-11 01:00:00,42278.97,46670,0
2015-01-11 02:00:00,41372.82,45353,0
2015-01-11 03:00:00,40738.71,44159,0
2015-01-11 04:00:00,40483.5,43132,0
2015-01-11 05:00:00,40611.95,42338,0
2015-01-11 06:00:00,41191.36,41820,0
2015-01-11 07:00:00,42381.51,41631,0
2015-01-11 08:00:00,43511.14,41856,0
2015-01-11 09:00:00,44525.03,42352,0
2015-01-11 10:00:00,45204.43,43004,0
2015-01-11 11:00:00,44863.57,43664,0
2015-01-11 12:00:00,44059.44,44024,0
2015-01-11 13:00:00,42917.79,44034,0
2015-01-11 14:00:00,41597.63,43699,0
2015-01-11 15:00:00,40177.72,43069,0
2015-01-11 16:00:00,39458.54,42201,0
2015-01-11 17:00:00,39352.06,41378,0
2015-01-11 18:00:00,40599.54,40770,0
2015-01-11 19:00:00,42631.54,40719,0
2015-01-11 20:00:00,42862.58,41293,0
2015-01-11 21:00:00,42359.51,41763,0
2015-01-11 22:00:00,41043.9,41942,0
2015-01-11 23:00:00,38687.39,41672,0
2015-01-12 00:00:00,36425.86,40777,0
2015-01-12 01:00:00,34973.38,39471,0
2015-01-12 02:00:00,34384.06,38122,0
2015-01-12 03:00:00,34338.03,37000,0
2015-01-12 04:00:00,34823.03,36201,0
2015-01-12 05:00:00,36331.4,35788,0
2015-01-12 06:00:00,39560.95,35951,0
2015-01-12 07:00:00,44119.15,37034,0
2015-01-12 08:00:00,45674.43,39159,0
2015-01-12 09:00:00,44679.94,41114,0
2015-01-12 10:00:00,44221.72,42183,0
2015-01-12 11:00:00,44099.12,42795,0
2015-01-12 12:00:00,43691.33,43186,0
2015-01-12 13:00:00,43186.66,43337,0
2015-01-12 14:00:00,43007.28,43292,0
2015-01-12 15:00:00,42851.04,43206,0
2015-01-12 16:00:00,43149.32,43100,0
2015-01-12 17:00:00,44237.82,43114,0
2015-01-12 18:00:00,46495.25,43451,0
2015-01-12 19:00:00,48434.61,44364,0
2015-01-12 20:00:00,48348.02,45585,0
2015-01-12 21:00:00,47686.21,46414,0
2015-01-12 22:00:00,46115.68,46795,0
2015-01-12 23:00:00,43446.39,46591,0
2015-01-13 00:00:00,41029.58,45648,0
2015-01-13 01:00:00,39528.09,44262,0
2015-01-13 02:00:00,38924.04,42842,0
2015-01-13 03:00:00,38809.33,41666,0
2015-01-13 04:00:00,39206.76,40809,0
2015-01-13 05:00:00,40602.24,40328,0
2015-01-13 06:00:00,43657.73,40410,0
2015-01-13 07:00:00,48010.78,41384,0
2015-01-13 08:00:00,49493.28,43372,0
2015-01-13 09:00:00,48632.67,45208,0
2015-01-13 10:00:00,48476.53,46235,0
2015-01-13 11:00:00,48393.26,46908,0
2015-01-13 12:00:00,47738.73,47353,0
2015-01-13 13:00:00,46921.38,47469,0
2015-01-13 14:00:00,46114.53,47304,0
2015-01-13 15:00:00,45321.48,46947,0
2015-01-13 16:00:00,45161.41,46459,0
2015-01-13 17:00:00,45929.95,46070,0
2015-01-13 18:00:00,47903.47,46028,0
2015-01-13 19:00:00,49889.28,46590,0
2015-01-13 20:00:00,49631.31,47580,0
2015-01-13 21:00:00,48927.52,48195,0
2015-01-13 22:00:00,46854.51,48415,0
2015-01-13 23:00:00,43881.09,47946,0
2015-01-14 00:00:00,41104.23,46727,0
2015-01-14 01:00:00,39450.68,45040,0
2015-01-14 02:00:00,38710.94,43363,0
2015-01-14 03:00:00,38508.8,41967,0
2015-01-14 04:00:00,38872.28,40930,0
2015-01-14 05:00:00,40059.68,40312,0
2015-01-14 06:00:00,43036.77,40236,0
2015-01-14 07:00:00,47395.6,41076,0
2015-01-14 08:00:00,48671.82,42972,0
2015-01-14 09:00:00,47536.49,44682,0
2015-01-14 10:00:00,47263.42,45538,0
2015-01-14 11:00:00,47130.16,46055,0
2015-01-14 12:00:00,46564.59,46378,0
2015-01-14 13:00:00,45862.13,46434,0
2015-01-14 14:00:00,45465.65,46262,0
2015-01-14 15:00:00,45091.45,46023,0
2015-01-14 16:00:00,45257.75,45743,0
2015-01-14 17:00:00,46142.09,45598,0
2015-01-14 18:00:00,48160.68,45761,0
2015-01-14 19:00:00,49763.91,46481,0
2015-01-14 20:00:00,49444.8,47465,0
2015-01-14 21:00:00,48696.31,48059,0
2015-01-14 22:00:00,46798.55,48250,0
2015-01-14 23:00:00,43735.63,47814,0
2015-01-15 00:00:00,40975.49,46591,0
2015-01-15 01:00:00,39384.57,44906,0
2015-01-15 02:00:00,38697.62,43249,0
2015-01-15 03:00:00,38387.52,41884,0
2015-01-15 04:00:00,38675.28,40835,0
2015-01-15 05:00:00,39818.86,40187,0
2015-01-15 06:00:00,42904.31,40076,0
2015-01-15 07:00:00,47425.75,40924,0
2015-01-15 08:00:00,48732.9,42875,0
2015-01-15 09:00:00,47090.67,44632,0
2015-01-15 10:00:00,45547.81,45369,0
2015-01-15 11:00:00,43845.75,45423,0
2015-01-15 12:00:00,41922.24,44950,0
2015-01-15 13:00:00,40002.31,44041,0
2015-01-15 14:00:00,38504.14,42829,0
2015-01-15 15:00:00,37087.07,41532,0
2015-01-15 16:00:00,36334.42,40198,0
2015-01-15 17:00:00,36488.36,39039,0
2015-01-15 18:00:00,38236.51,38274,0
2015-01-15 19:00:00,41562.77,38262,0
2015-01-15 20:00:00,42533.35,39252,0
2015-01-15 21:00:00,42921.12,40236,0
2015-01-15 22:00:00,42259.33,41042,0
2015-01-15 23:00:00,40469.17,41407,0
2015-01-16 00:00:00,38516.27,41125,0
2015-01-16 01:00:00,37621.12,40343,0
2015-01-16 02:00:00,37555.59,39526,0
2015-01-16 03:00:00,37841.04,38935,0
2015-01-16 04:00:00,38598.01,38606,0
2015-01-16 05:00:00,40157.15,38604,0
2015-01-16 06:00:00,43512.87,39070,0
2015-01-16 07:00:00,48069.09,40402,0
2015-01-16 08:00:00,49453.14,42702,0
2015-01-16 09:00:00,47427.27,44727,0
2015-01-16 10:00:00,44709.17,45537,0
2015-01-16 11:00:00,42008.01,45289,0
2015-01-16 12:00:00,39546.93,44304,0
2015-01-16 13:00:00,37224.72,42877,0
2015-01-16 14:00:00,35762.73,41181,0
2015-01-16 15:00:00,34592.23,39555,0
2015-01-16 16:00:00,33866.73,38066,0
2015-01-16 17:00:00,33669.41,36806,0
2015-01-16 18:00:00,34681.13,35865,0
2015-01-16 19:00:00,37426.3,35510,0
