2021-02-15,8.864
2021-02-16,8.302
2021-02-17,8.227
2021-02-18,9.017
2021-02-19,11.47
2021-02-20,9.991
2021-02-21,11.072
2021-02-22,14.464
2021-02-23,15.144
2021-02-24,17.256
2021-02-25,13.909
2021-02-26,13.579
2021-02-27,13.164
2021-02-28,15.021
2021-03-01,15.002
2021-03-02,13.958
2021-03-03,14.102
2021-03-04,13.08
2021-03-05,12.575
2021-03-06,13.033
2021-03-07,13.789
2021-03-08,13.62
2021-03-09,14.807
2021-03-10,14.24
2021-03-11,16.021
2021-03-12,14.585
2021-03-13,15.332
2021-03-14,14.519
2021-03-15,14.165
2021-03-16,13.637
2021-03-17,14.205
2021-03-18,14.214
2021-03-19,14.142
2021-03-20,14.21
2021-03-21,14.349
2021-03-22,14.885
2021-03-23,14.183
2021-03-24,13.577
2021-03-25,12.983
2021-03-26,14.75
2021-03-27,16.52
2021-03-28,17.973
2021-03-29,18.921
2021-03-30,19.208
2021-03-31,19.445
2021-04-01,19.01
2021-04-02,19.768
2021-04-03,22.401
2021-04-04,24.001
2021-04-05,22.982
2021-04-06,24.996
2021-04-07,26.589
2021-04-08,26.997
2021-04-09,27.733
2021-04-10,26.778
2021-04-11,27.809
2021-04-12,28.462
2021-04-13,27.467
2021-04-14,26.46
2021-04-15,27.791
2021-04-16,25.388
2021-04-17,24.88
2021-04-18,32.312
2021-04-19,31.559
2021-04-20,31.71
2021-04-21,32.398
2021-04-22,38.878
2021-04-23,37.072
2021-04-24,40.691
2021-04-25,47.507
2021-04-26,43.891
2021-04-27,43.263
2021-04-28,44.976
2021-04-29,42.601
2021-04-30,42.967
2021-05-01,49.61
2021-05-02,46.913
2021-05-03,45.904
2021-05-04,42.705
2021-05-05,44.883
2021-05-06,43.446
2021-05-07,43.001
2021-05-08,45.674
2021-05-09,44.304
2021-05-10,42.829
2021-05-11,44.622
2021-05-12,43.017
2021-05-13,40.233
2021-05-14,42.781
2021-05-15,43.455
2021-05-16,46.98
2021-05-17,46.837
2021-05-18,56.083
2021-05-19,35.698
2021-05-20,44.748
2021-05-21,38.667
2021-05-22,31.272
2021-05-23,24.718
2021-05-24,31.29
2021-05-25,29.953
2021-05-26,35.496
2021-05-27,33.556
2021-05-28,29.024
2021-05-29,27.366
2021-05-30,28.514
2021-05-31,32.648
2021-06-01,30.96
2021-06-02,33.917
2021-06-03,39.423
2021-06-04,37.517
2021-06-05,39.764
2021-06-06,42.25
2021-06-07,38.182
2021-06-08,41.398
2021-06-09,41.983
2021-06-10,40.972
2021-06-11,35.951
2021-06-12,36.397
2021-06-13,38.828
2021-06-14,39.669
2021-06-15,39.694
2021-06-16,39.616
2021-06-17,39.216
2021-06-18,36.544
2021-06-19,35.161
2021-06-20,35.217
2021-06-21,26.543
2021-06-22,26.692
2021-06-23,30.763
2021-06-24,31.291
2021-06-25,28.892
2021-06-26,29.565
2021-06-27,31.673
2021-06-28,32.413
2021-06-29,33.89
2021-06-30,35.573
2021-07-01,33.339
2021-07-02,34.025
2021-07-03,34.839
2021-07-04,34.277
2021-07-05,32.975
2021-07-06,33.701
2021-07-07,36.448
2021-07-08,33.168
2021-07-09,33.318
2021-07-10,31.683
2021-07-11,32.15
2021-07-12,30.838
2021-07-13,29.161
2021-07-14,31.29
2021-07-15,28.48
2021-07-16,26.305
2021-07-17,26.771
2021-07-18,26.694
2021-07-19,24.443
2021-07-20,23.444
2021-07-21,26.698
2021-07-22,27.702
2021-07-23,28.401
2021-07-24,28.701
2021-07-25,28.095
2021-07-26,28.343
2021-07-27,27.991
2021-07-28,27.795
2021-07-29,31.289
2021-07-30,32.297
2021-07-31,36.792
2021-08-01,34.233
2021-08-02,33.199
2021-08-03,34.06
2021-08-04,35.776
2021-08-05,37.433
2021-08-06,39.471
2021-08-07,39.447
2021-08-08,37.588
2021-08-09,38.744
2021-08-10,40.695
2021-08-11,41.776
2021-08-12,41.105
2021-08-13,44.867
2021-08-14,44.105
2021-08-15,53.685
2021-08-16,62.414
2021-08-17,64.04
2021-08-18,74.146
2021-08-19,72.679
2021-08-20,78.542
2021-08-21,74.09
2021-08-22,73.076
2021-08-23,75.544
2021-08-24,70.874
2021-08-25,72.003
2021-08-26,75.062
2021-08-27,87.897
2021-08-28,93.817
